id_coder,text,del_ms,con_ms,so_ms,del_nca,con_nca,so_nca,agenda,del_com,si_com,con_com,del_age,si_age,con_age
155,"The Authority shall cooperate regularly and closely with the ESRB as well as with the European Supervisory Authority ( European Banking Authority ) and the European Supervisory Authority ( European Insurance and Occupational Pensions Authority ) through the Joint Committee , ensuring cross - sectoral consistency of work and reaching joint positions in the area of supervision of financial conglomerates and on other cross - sectoral issues .",0,0,0,0,0,0,0,0,0,0,0,1,0
156,Eu - LISA shall also be responsible for the development of the web service referred to in Article 13 and the data repository referred to in Article 63(2 ) in accordance with the detailed rules referred to in Articles 13(7 ) and 63(2 ) and the specifications and conditions adopted pursuant to points ( h ) and ( j ) of the first paragraph of Article 36 .,0,0,0,0,0,0,0,0,0,0,1,0,1
157,"Esma and EBA shall adopt , jointly , guidelines on the elements listed in Article 91(12 ) of Directive 2013/36 / EU .",0,0,0,0,0,0,0,0,0,0,1,0,0
158,"Without prejudice to paragraph 3b , Member States may , under the conditions laid down in this Article , authorise the authority responsible for rail passenger transport to impose a levy on railway undertakings providing passenger services for the operation of routes which fall within the jurisdiction of that authority and which are operated between two stations in that Member State .",1,0,0,0,0,0,0,0,0,0,0,0,0
159,Eba and the competent and designated authorities shall cooperate with each other and ),0,0,0,0,0,0,0,0,0,0,0,1,0
160,This Regulation shall be binding in its entirety and directly applicable in all Member States .,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Type of acts of the Agency The Agency may issue opinions constituting acceptable means of compliance pursuant to,0,0,0,0,0,0,0,0,0,0,1,0,0
162,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
163,"Measures taken by the Member States under paragraph 1 , and notice of the withdrawal of such measures , must be communicated immediately to the other Member States and the Commission , together with the reasons therefor .",0,0,0,0,0,0,0,0,0,0,0,0,0
164,"As far as possible , the Commission shall confirm to the authorities the full amount indicated in the requests notified for each group of products .",0,0,0,0,0,0,0,0,0,1,0,0,0
165,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
166,The budgetary authority shall determine the appropriations available for each financial year .,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"The Agency shall provide the Member States and the Commission with the technical and scientific assistance needed and with a high level of expertise , in order to help them to apply the Community legislation properly in the field of maritime safety , maritime security within the limits of the tasks defined in Article 2(b)(iv ) , prevention of pollution caused by ships , to monitor its implementation and to evaluate the effectiveness of the measures in place .",0,0,0,0,0,0,0,0,0,0,0,1,0
168,"The council , acting by a qualified majority on a proposal from the Commission , may extend this period .",0,0,0,0,0,0,1,0,0,0,0,0,0
169,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
170,Esma shall publish on its website the list of thresholds that apply in accordance with this Article and the justifications provided by competent authorities for such thresholds .,0,0,0,0,0,0,0,0,0,0,0,0,1
171,The Authority shall make public the opinions and advice of the Stakeholder Groups and the results of their consultations .,0,0,0,0,0,0,0,0,0,0,0,0,1
172,Member States shall support the development of a coordinated approach at national level to support services .,0,0,1,0,0,0,0,0,0,0,0,0,0
173,"In connection with the proposals for completing the internal market the Council shall review the provisions of this Directive before 31 December 1992 , acting by a qualified majority on a proposal from the Commission .",0,0,0,0,0,0,1,0,0,0,0,0,0
174,The Commission shall adopt the measures envisaged if they are in accordance with the opinion of the committee .,0,0,0,0,0,0,0,1,0,0,0,0,0
175,"Where two or more institutions authorised in the Union have the same parent financial holding company in a Member State , parent mixed financial holding company in a Member State , EU parent financial holding company or EU parent mixed financial holding company , supervision on a consolidated basis shall be exercised by : ( a ) the competent authority of the credit institution where there is only one credit institution within the group",0,0,0,0,0,0,0,0,0,0,0,0,0
176,The Member States and the Commission shall cooperate closely that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
177,"Tasks of the Administrative Commission The Administrative Commission shall facilitate the uniform application of Community law , especially by promoting exchange of experience and best administrative practices",0,0,0,0,0,1,0,0,0,0,0,0,0
178,"Without prejudice to the decision - making power of the competent authority in the host Member State , that authority shall cooperate throughout the disciplinary proceedings with the competent authority in the home Member State .",0,0,0,1,0,0,0,0,0,0,0,0,0
179,"In order to increase effectiveness and efficiency in the delivery of assistance and to prevent double funding , the Commission , in liaison with the Member States , shall take the necessary steps to ensure better coordination and complementarity with multilateral and regional organisations and entities , such as international financial institutions , United Nations agencies , funds and programmes , and non - Union donors .",0,0,0,0,0,0,0,1,0,0,0,0,0
180,This Regulation shall be binding in its entirety and directly applicable in all Member States .,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Has ADOPTED THIS REGULATION : Article 1 1 .,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"The Commission shall , if necessary , adopt detailed rules for the application of this Article in 5 .",0,0,0,0,0,0,0,1,0,0,0,0,0
183,"As far as producer groups are concerned , this obligation shall not apply to products : - for which the producers had concluded sales contracts or granted options before joining the group , provided that the group was informed before those producers joined of the extent and duration of the obligations thus contracted and has approved them",0,0,0,0,0,0,0,0,0,0,0,0,0
184,Member States may exempt persons who are currently undergoing specific training in general medicine from this condition .,1,0,0,0,0,0,0,0,0,0,0,0,0
185,"Other relevant factors may also be taken into consideration by the Commission for its determination of the existence of serious injury or threat of serious injury , such as stocks , prices , return on capital employed , cash flow , and other factors which are causing or may have caused serious injury , or threaten to cause serious injury to the Union industry .",0,0,0,0,0,0,0,1,0,0,0,0,0
186,The relevant Member States shall notify the Commission confirming their intention to make use of the implementation delay set out in paragraph 1 by 27 August 2008 .,0,1,0,0,0,0,0,0,0,0,0,0,0
187,"Member States shall provide that , where a credit intermediary admitted in another Member State has established a branch within its territory , the competent authorities of the home Member State , in the exercise of their responsibilities and after having informed the competent authorities of the host Member State , may carry out on - site inspections in that branch .",0,0,0,1,0,0,0,0,0,0,0,0,0
188,"This Directive shall be without prejudice to any civil or criminal proceedings that may be brought , under the national laws of the Member States , by the requesting Member State and/or the owner of a cultural object that has been stolen .",0,0,0,0,0,0,0,0,0,0,0,0,0
189,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
190,The national authorities or a national institution designated by the Member State as a national focal point shall coordinate and .,0,0,0,0,0,1,0,0,0,0,0,0,0
191,Esma shall use its powers under Regulation ( EU ),0,0,0,0,0,0,0,0,0,0,0,0,1
192,Member States shall facilitate and,0,0,1,0,0,0,0,0,0,0,0,0,0
193,The Member States may derogate from paragraph 1 where the receiving company has a holding of less than 15 % in the capital of the transferring company .,1,0,0,0,0,0,0,0,0,0,0,0,0
194,The Commission shall be empowered to adopt delegated acts in accordance with Article 210 concerning detailed rules applicable to own resources .,0,0,0,0,0,0,0,1,0,1,0,0,0
